C3,C4,C5,C6
1.0277588436596872,1.3970787018962483,1.2321068039913141,0.8281248973720836
-3.241922922378956,4.575766363474173,-5.583811478443585,2.4773706345661073
2.4957431697179935,3.0960589749576326,7.442898148281869,2.5018821842866488
-2.574284139525648,-0.2905309978850111,-3.0510718938262493,-1.406332478668137
-0.18706620715639877,-0.9661921872642938,0.29846318991129855,-0.8132022120967533
4.301950104087699,0.1706342214508734,11.066460354201393,1.50978605907771
-1.9729635049330914,3.471897501507688,0.5907259540219699,8.12094679301766
0.02098600506600415,-1.2564851457094557,-1.030395254783234,0.3668165207090968
1.2175590074455183,-0.0542920837772245,-3.224878801571724,1.2078010956245508
0.2397415225862055,3.2192277022706786,0.7658080228380895,3.2801121928083803
-6.151856655994256,3.8988745359668844,-13.136260780641482,5.252709945718749
-1.8134548174826683,-0.35072692513845494,-6.963055316357085,0.13229404141364745
6.290989639492822,-1.805579601429403,10.681569415320409,-2.2071629433991893
-1.2407763892895272,0.34831537543664914,-0.046610608677080986,-0.02693741794712793
-2.7923567643167657,-0.904754011997809,-8.31062175197862,-1.7468180470937218
1.1603174047840619,-3.0795343237621022,3.461923391432606,-4.516313423014247
-3.56093286854534,-5.325206583097624,-5.9356397989750205,-8.176414393181478
-1.2286099621820386,-2.6382598246273226,6.548588539370154,-5.867452984223177
0.49326093896213624,-3.1246422877225246,0.8908030240314639,-5.950488273672944
-4.457947339456244,-1.4091040916446747,-9.987246395909263,-0.42265317029454064
-2.4798549784636834,-2.9783058960562463,-5.7549585669297265,-0.7405070103018574
3.7196975988283136,-3.5837404093852427,5.585663030717653,-5.371711602116276
1.6506394568030183,2.8233720128749655,6.070493698384023,1.6337259456332018
2.243728843580581,2.2467067508982193,1.3908828797226374,-0.3270403770123411
3.7638844967916385,3.3974960991873204,3.504854035457509,5.016845894658481
2.890912681784059,1.796274857937274,3.8397406945267694,5.734951402459265
5.8665458375655115,3.0220999502101087,6.275579021205667,7.2414591971542865
3.5477766235819113,0.8724421676228209,6.858474707968947,4.368911339659628
-4.838986774334003,3.0023757726089086,-3.676904808355058,2.136248557451744
-4.943838244289327,1.9191259455445193,-5.269327618571511,2.421579168488324
-5.145978310952603,3.3601917343511603,-7.74087238809011,4.20707149215429
-1.7358310487546764,5.12153080827049,0.23722803579796892,5.691359401267235
0.028000951953949457,-3.020809171943574,6.336035141912628,-6.947000757426254
-2.0988378604881954,-4.099661378860158,-10.743794111393818,-7.415821213321064
3.614568335834546,-5.231154433173278,3.9245773985945966,-7.040039313121806
2.840591523844008,-4.522467247097004,1.0979171695246037,-3.797104918467617
1.668858898871477,2.9716360636398633,-0.2529868607945735,5.895206959655788
0.7642632291164123,2.044739388626173,1.3438704586285244,1.4521382292373828
0.12929993342998206,3.045270612412685,-0.41936204898399687,2.827554765813887
2.2314549460262953,0.2058221998006359,1.7661268612217051,0.6300567653143561
-1.1260328430754878,-1.0805500671633452,0.3460664646267998,0.7781193077332733
-4.799327629295556,-1.2913377249426394,-3.0792822248575304,-2.3678369340155188
0.6040609293965021,-0.6729154633733949,2.519100332200218,-0.4564222366661508
2.868964866372707,-4.9432073711688425,0.6554422081060349,-4.047559233959092
-0.2415963757685177,-1.9543554308435285,-2.8518631322572365,-2.2257836236810475
-1.79895013315587,3.540852933888008,-0.04002358229505941,5.130434666505937
-0.4118482849259092,1.3975302607956528,0.6565092382959704,0.500784464983029
-1.9072818816147707,1.8803223619905172,-3.9748433969927603,-0.2615700015287011
0.6536896049180374,-3.3967567137040797,1.247465668460232,-6.217560105643944
-1.9557772420770048,-3.3005209890348968,-2.7158093871600872,-3.07064029349833
-0.14225598925934274,-2.5367299272247337,0.6545310818747856,-1.5067997831401154
2.65464121038968,1.0404998840259994,5.44675528121233,0.6747222375000226
-1.7808441243655406,3.7141854744899243,-1.4435008192198797,4.147387777583851
-3.8974514703225065,1.830697848176061,-6.7853633001541285,1.6403509618968384
-1.4072027177354545,2.447499645780012,-4.81671684395231,-0.35099749344617476
7.605236929808959,-0.35344096806776387,14.203907961181272,-0.6098635044521215
-0.3266101844666715,-1.9977806155639646,2.264166462867678,-2.2909940478171635
-4.3739019483208565,1.6512867167623773,-6.613554947307165,4.920992245064608
-1.8121765410100856,0.01092906691236567,-4.601162330765166,0.9371446788928156
1.0273372788596,0.06864156663331232,-0.18055068009978228,2.4800958645765654
4.254142593623041,-1.2303298005133878,7.775204864066653,-2.159058118200421
3.0577396872351033,-1.7913297219508018,5.093455585953965,-4.3778246777646865
0.9022920454202931,3.164021593506031,-6.168086571838288,4.27356009896287
1.928266745328985,3.3817539568075228,1.9167080098058573,6.514265178946459
-0.8420001127345618,1.551396755951694,-1.0582133676424657,3.2176756183914756
-1.455308595880009,0.9935597289738664,-2.5150990903843167,0.9569806001388734
0.8689531508691266,-3.613651290345109,2.451370588180627,-5.006449770533536
0.24053880444623088,0.46994614959478176,1.7084439543736805,-1.7230674375284605
0.9059202505457213,0.03184171658021514,6.239846445823754,-2.5066339353120934
0.8789196998040952,0.2091872647610321,1.2416122774032807,-0.9672889481094162
-1.323190365367361,-2.144081662448792,-5.635018234434571,-2.1355229053409968
-0.6382549913961924,-4.144726872400237,-4.012602712712157,-4.39917180300749
-0.3927042843670778,-4.718135094484724,0.40021318791904925,-3.6998702652672133
-0.38142823647397045,2.836889925955343,2.3685338068471165,5.64294802025899
-2.6051514169994894,4.582698890221632,-1.275544175491569,7.759915450135911
-5.03238687573539,-1.5504021187297408,-5.234638479538465,-2.5757891659576524
-2.6330413849094327,-0.008364407193209626,-5.009046060792787,0.7169829069598653
3.9264452364415554,0.877813335284063,7.697456940585025,1.414276187831172
0.335865283146738,0.6273019626978802,-0.10787231428467373,-0.14271573012620284
1.0399290641704464,2.984574279647983,1.8526859215777969,2.5107052194258297
-0.6496777393660139,2.6488250842734717,-4.097310874553533,2.8846628963096954
0.6659863810252317,0.07052170253507066,2.892725178928,-1.5824458499649237
3.4036146730280694,-5.113141509988649,9.295425150363512,-8.659943236273698
-1.6763512172821227,-1.0815680637414706,-7.850376401358592,-0.5605218526805702
-2.852997616011861,-2.0823574463350107,-10.59046387698374,-0.6901932329776197
-1.1373444469684706,-1.7737633363644845,-3.996902711665525,-0.11962446711263522
-0.06914558828060811,-0.911331063090343,2.1961448944356845,-1.7343474540678558
5.3937067232649145,-2.7669857472791097,8.789208964780869,-9.450540650315082
3.759756803385489,-1.0134765738687166,4.869552385448745,-4.506196291059805
-1.3150240417060652,3.720877113120424,-1.1608173606213787,4.186162221374945
-3.038705898591562,3.016829227309066,-3.168726554603124,7.2474150881064645
-5.169017053761178,5.931818280955515,-6.977447255555245,12.207013708415174
1.1048087835322227,1.8330020863907466,4.939304506223764,3.9982533877043687
1.7181010461663295,-3.6719697953632306,0.2112850984176063,-5.46457903808807
7.1451237591878245,-3.9028205540223997,14.933553861945123,-4.030946906167347
0.7883433643666016,1.4381514416251375,0.8320115056706561,0.6102372311909179
-1.4272874934529862,4.072296687550266,-3.0363861273342834,4.276624523597682
-1.1638967079551008,-1.3256625562859545,-4.076825595595717,-1.2297401823743557
-1.7316953764363168,-3.1476063796884874,-6.923431266327234,-6.596649945889066
-1.6897564236770652,1.209086485072049,-2.1112737689579837,3.2127859630886086
0.0474794014756073,5.140717746381325,3.2484938121679243,10.701617748231826
3.152644446242366,1.6690576488077742,8.32068880392404,3.139750012845624
1.6278896405508245,0.03263352404219598,2.1479312559131483,-1.4956668397590578
0.22162106481404723,-2.1104766574558216,-3.1786057264867944,-5.5454538514530345
-4.493706471482464,-1.6185574389964803,-8.842021978886281,-3.811590242403885
-3.7307286731011935,-1.7616625799809347,-5.284639648470079,-4.401327513186217
2.8246803629394135,-1.1185147740316888,8.924649883619681,-1.7158502835491953
-0.8606820397394448,-1.3475514062269924,2.9170356316191404,1.4436273183137285
1.4722790328279787,0.6788248776266343,6.550390944387143,4.883990912066579
-0.6377215267371086,-0.9574436046347599,-5.031642998605982,0.48573753186459134
-5.255992900185626,-0.7513524267876561,-11.182536691178187,-3.5073566261340945
-0.6278560531687969,-4.220676781148176,-4.863763937716351,-8.33095870873537
1.930176386974447,0.07358669795753715,-3.7798120297544155,-0.13056084607715385
-0.6354581188997033,-0.36932419822946055,-1.9404520283714057,-1.3922826871352827
-0.6071869265213822,1.8200553652307734,-3.102908241861071,3.334687106460363
2.5288630954098568,0.6504133467217371,6.714762225718101,1.5041129881448247
4.536973246696154,-0.23212886765786145,10.967280619602619,-1.5035659105888026
4.623025862837245,2.5778911887477975,10.708029271597509,2.2490911593182377
-2.3662123913364157,0.8764517268719788,-4.2973490077506575,3.0201447472229273
-0.6081370657474341,0.8662475134078225,-0.4430437975229417,3.955577057892814
-2.7991686859358857,4.575276131735001,-3.360762050218103,6.4522746407886675
-0.8819144054797013,0.11474352356221432,0.8287940063948211,-3.1496993855280917
2.0098798510647096,-1.4452248231490015,5.296679637980941,-4.359750447741672
-4.094162781040287,0.6607576093767862,-3.756513849961486,-0.8595247361415086
-3.5727547295256223,-2.041841697787306,-7.119489640344472,-4.341867541247752
3.093482664986817,-0.6370805961486239,-1.9538338202617371,0.8400460111957024
8.231408927826017,0.1872844758931419,12.587774965171327,1.8776134903400743
2.0521682151371308,-1.6456503122744057,3.471704455284334,0.06514448933315652
-1.937174768131007,-0.8921434331459666,-4.762154657228599,0.5975070796057235
-1.5242060405056526,-0.6709442844894412,-1.1397964649297074,3.1771580517784166
-0.5640159876764768,-1.0506424282479527,-6.67477527905168,1.771748830535556
3.7643348107564316,-0.7222864466721743,9.22862728612566,0.7929888342303308
-1.478281571658921,0.2910490739327047,0.6257047141771661,-1.8999630572876745
-3.972239704409919,0.6334151416358511,-7.829420747692943,-4.449322791064212
-3.472673666535184,3.1794054236946634,-5.425216927081902,-0.4339825851892724
-1.808169603302935,2.464870880926585,-0.9726596739694946,0.8182080809386779
0.6681743282748016,-0.03945239896956507,4.039889449633522,-1.670237200876371
1.169787598236823,-1.6799614207534128,-1.979977956674915,0.8140944719627362
-1.1220628770307068,2.087679175220676,-0.43631885588964964,5.991514156086926
-0.827178656647972,2.038823876030134,1.3753446265954707,0.662191266759158
-0.7676444471745102,-4.274614249707247,-3.690912837231753,-6.887372276990461
-0.8681886046024447,0.3514480135562581,1.6813996605390191,1.6631113607799557
2.031485907949085,0.22656190155324693,4.025427605357722,-0.285866295169014
3.327515324633863,1.2841920877751047,3.735280161124809,3.3157020376074637
2.761058444628354,0.9415237197731758,2.3078324585390577,4.467760833548555
2.5158583136857136,-0.22972442159075968,5.038050144424102,0.05073178754629213
0.7812525357669009,-1.971932015320039,2.9055127022509137,-5.105520330893576
-2.962486152801364,-2.925822528504649,-7.0471442776626,-5.019677510655247
-3.373214268274522,-1.7901688953435828,-9.13588973314364,-1.90709752340985
1.1921239995561117,-5.5285436797803795,-2.0145319422371863,-4.488966469405617
-3.5248192932519427,-2.657764455031094,-7.633785069338325,-2.935516839236762
-3.0639574118118733,2.9087081907549908,-3.963862874310884,1.4335089915012933
3.968519022854908,3.9145032029586937,13.369525703759155,4.902383613601302
1.043356288536034,-1.5937925794163783,-0.6891057958142662,-1.9670526541223063
2.8369614671708705,-2.8703438863465145,7.268494067418036,-3.050358706377359
-1.0126634734141815,3.4556441448486304,1.6842377586732593,3.050012933171107
-1.4159093434157632,1.8072360762051543,-3.656058203846239,1.9280154078108056
2.0717828716448095,2.5084598719644675,5.011903217361962,4.176331708231222
-1.7364576179139608,5.329645288366789,-4.6287826820079205,6.754820642798288
-4.9100974704664,5.529909805636326,-9.831586162722246,5.883105572149653
-0.4445369458896128,3.1530972484470796,-0.43576660520253063,3.757069449519373
5.971745793011156,-1.4417284204531144,7.367186201333563,-0.32155569507232284
7.2085154572015675,-3.333562587507412,13.726545084806332,-3.019051440883031
4.373454649733916,-6.280447390880618,4.594208508855613,-6.4814204988976165
-1.095041598110861,-3.5218824476601633,-2.3867007714327046,-2.2077118469398602
-6.336317902603979,1.032470245712256,-8.261827288226899,0.39645055263365747
-4.727900483570118,1.582787347305195,-6.439749659430582,-1.4881802539402103
2.9293186687037576,0.5828744950164206,8.045467022926301,-1.679306233143432
-1.6460377686922456,-3.023767162647458,-3.837610142899478,-7.1437306806709735
-8.130790375437043,0.5927651027686313,-14.616090160106953,-0.7910389749946403
-3.005791560349735,1.6691355085118778,-3.7744466029906927,4.429490489153235
2.525080603556074,-0.2230832421161437,5.952425463309875,0.7253564380008626
6.600737315274374,-2.7662506959471065,11.090795011260106,-0.5485882698455073
1.32261038890769,2.1380399492489297,5.557457144646427,4.79111870133396
-1.8051490312301586,2.298807963377286,-1.057839913532844,3.8589667933731917
-1.9250668512919977,-2.6509651870799233,-8.303072063018206,-4.440458989290006
-5.609871365315005,-2.151475078537575,-14.564073640189449,-3.815269950194706
-0.9943599986189755,-1.5939177584225954,-1.8450184050688148,0.5131933589790375
12.00618696078265,0.4190978967277448,17.664735828040488,0.45082505269636947
11.167844462870638,-0.04533634942660719,19.619174872730326,-1.507664684936762
-2.0114686539511473,-3.482925121045169,-6.0567926460818855,-5.760260422190584
-7.347579069428146,-1.1400309881713653,-11.373201917703838,1.5733828568880552
-7.6380757423973495,5.1374654275300875,-17.516194130458196,7.788050599994405
2.6551044826130337,3.2320400104838707,5.286740030785175,1.4257829235822295
2.6447298263422456,-2.1624048387230324,6.364695386217651,-4.8956407524259316
-0.4008438002190247,-0.586848975031854,-1.9757232491395378,0.92125550268836
4.2861087048494175,1.072395152787634,9.234381766422255,1.1612467234152068
-1.887720758742236,1.8249531143937547,2.2386320059144986,-1.702633232877071
-2.394718856642681,6.295072651620305,4.448483125662793,6.646657359578855
-3.700785455101723,1.8509023258557615,-5.531805536341473,2.0941657942365826
2.266481420595461,-3.923482695998871,0.434255991701149,-2.8145544398117135
-1.2936284302150476,-1.7614304598127177,-6.877457781994872,-2.7433937143625804
0.3337091089801145,-2.0474682860090594,-1.7571944680975538,-4.128315281038726
-3.883071774162719,-2.2121850052202325,-8.183908905108352,-2.4392855690955986
-1.9237640561701377,2.2457224390253105,1.9822580886054106,4.775217751722735
0.3477879646786891,4.011019306849536,1.623588187087962,5.29891047656137
3.9710651898968408,0.4366812040117851,7.961111606658588,0.5591639800030238
2.2541395281601555,-3.419243372592451,-1.2554819638805776,-2.5929366088179346
3.6669409051719306,-3.300974810751871,2.9596212607093766,-2.7017145922339814
-2.4664102852658125,4.067038607009698,0.03186037635095029,7.020756404739558
-0.9872909680174493,5.1422136454083445,3.2879290925094007,8.989786047071838
4.491774405734711,0.7917254821240216,8.209166906394358,3.8353096013739156
-0.7259424397667724,-4.475206397928079,-2.496368636112864,-6.202288603338303
0.05737411346420838,-4.530510319984568,0.32502268893242314,-8.33888257132915
-0.5879340149584439,-1.434327013752859,-4.203525202874668,-3.52065691447324
1.2375478773515645,0.8679949692078952,0.5633025278063467,-1.2324594440899213
-7.630177468437061,-0.1385324766154852,-11.914340625301763,-0.0013817919399421955
2.080403731353382,-4.0410227976860655,3.5313452232145552,-4.0808290417831605
4.777733689431247,-2.854605641256987,5.479794567170349,-2.080714761085839
3.846030745760114,-1.3330480989279916,4.067645599921881,-5.68849487482985
-3.2033737739925727,2.852526163678681,-5.656292650322175,-1.5936722175929987
-2.1428884250154674,4.453163759011243,-3.8196021622955096,3.967689216823976
-2.8708691665859227,-4.953684408995642,-7.131133165812468,-7.174000913835238
0.40984506661404024,-3.5905575320714984,1.1900057605254701,-0.9160281000985299
-0.9964199323648606,-0.23690624247307018,-4.270059676102095,0.226787475563311
-1.6631856637821483,-0.0012051930500555804,-6.085737945878813,-2.3492941635569005
-5.9185263588676325,3.4815366787870867,-6.419448081078179,3.485798533334648
-0.9921954995930747,1.6122409791006103,2.411149570566909,3.7203006070839666
3.684149376647134,5.521833351837732,15.860988601425596,8.394112173500416
-0.20711761987587476,8.111791983537259,1.7553000475216103,9.755383293739236
2.2539290645535583,7.13264552884656,2.4583325476785878,8.406549994954704
3.190624212711999,1.5150194952920923,5.5392818736487985,5.428114719323399
2.172811705160878,-2.3513997952243493,2.8272956321887324,3.2122574338897474
-0.5350789627556284,1.4431665061559034,1.2423567577615056,7.696040351404645
0.15662473405099592,0.8376350367822231,-0.15189504471679346,0.5841874268394055
1.6491376108993976,1.26275079989998,-0.20055881448768487,0.6760383712058992
2.1573254751195243,-1.068099464419481,2.2000216457480115,-2.4712707813230566
7.373705593128918,-8.729155440891356,12.55810959702018,-11.854682451091966
1.0614337705801107,-10.077930354569437,-3.9248505976044785,-14.741104459426232
-7.143806184719345,-3.6881244258303107,-11.008517561087544,-9.219151370637967
-2.6856790236514714,0.06946637402410488,-5.530617874945685,-2.6003595481382287
1.2911953012880024,-0.8651024757168053,-0.7021982339378233,-2.54998873880354
0.5692813952932988,-0.4147414270986047,3.9780818736218198,0.843749538940881
-5.747886940019023,-5.880703110700572,-5.9552912292562405,-8.968205497791708
-0.9257585295609359,-5.333148417674762,-2.841708223741232,-6.370173712059289
1.1695468733932624,1.1565545349867203,0.2203464539392336,2.6837660300289894
-2.3513460967304063,2.8991969659630605,-3.422819300504221,2.76209476777081
1.509633051904503,0.7633573563200938,4.171730071691638,1.1068565027655481
0.0503017796809916,3.7788088068692645,0.3912984532912194,6.61854809488669
-3.356762277461028,4.659958877614376,-5.604846918793134,5.187550778877035
0.3165869658963579,3.3079387689889566,1.0332267187863133,2.1849822904007343
2.815785602906649,2.777130333942605,2.280146043059892,5.489356456391345
-6.999914104496456,2.080014629754808,-13.93550243396891,5.04321257886188
-2.485198737154822,1.5678436879000404,0.2730993722636272,2.4285146278480663
0.07770100856986756,3.9815273460195244,-0.8887925554281406,5.692730057241807
0.8478347231382953,11.940749892948762,4.598039737225525,19.595865414329996
4.36076676619352,-0.07751175583100024,10.250223173397114,-1.0255638402707452
-2.1356236966853714,1.256399014096013,-4.689630921217268,-0.11441278361616132
-1.6644162971896592,1.5152296180084606,-4.910049596586859,-2.1082404923443456
-1.359066849478699,-0.9061026550103032,-4.759263761219702,-5.1603690438591645
1.3328904720754577,-3.005161325826041,2.856534967052783,-3.657009578418167
-0.5518760391289055,-2.582086632001275,-2.2110658631414295,-2.374915738347896
3.8391925111228242,-2.322464024109227,3.8916319850734595,-1.5138697181614031
1.693126843454136,-6.075855511273353,-0.06703038446250818,-6.418559592605874
7.241712146333796,-2.8281097062613623,13.28789253757021,-1.1498019187751825
0.4549334680726407,-0.7981520005035523,4.012294077291328,-1.661443449363381
-4.073222496949909,1.4783029997169073,-7.965328681858299,2.2750306431515215
-1.4668314969867062,0.738898593548697,-5.627972151733696,-2.003868462110871
-5.1943167652656435,3.391641210848284,-8.042489134043526,5.03442303307092
-3.0617527957475623,-2.32263859938336,-5.460970938190212,-4.389956910285502
3.934595389562477,-1.3113873340791264,4.589805915398176,2.918575901031073
1.86546982616829,-1.2879714829181494,4.99099770801738,-0.7740592661526425
-1.4545460778263777,-3.8555208497199462,-0.4979078942362099,-5.527145740436357
-3.807978462864073,-1.1871055462909468,-8.427831099677578,-2.5826723253732577
-2.013155445564551,2.8861321218770963,-2.7009187465941307,-0.2944128993144521
0.12842374689563052,1.4257414335918404,-2.5189574794915557,-1.0883030435922911
0.575200704487248,1.6309585989326285,4.433787572882024,5.840319016136538
5.397396272589465,4.022608973966259,12.259437074988137,7.06958600024538
1.1814359813786413,-0.41918935765722054,-1.2251838670461248,-4.6517041176666
-0.7068832426472742,-2.7513188868422116,-3.7029228503318574,-3.8226112408961783
1.813899852662733,4.863538396058903,2.8200267519295275,6.830586595717823
1.1424282408120596,3.936496774421993,3.7461722986614343,4.340085672180563
-0.08684640161134691,-0.7802009090378617,3.613789346083236,0.04801629614152771
-1.7279110321858384,-0.7215130674182872,-0.22959770128432286,-0.2883141647854068
2.775979684339372,1.8716349977409845,8.178759655984269,3.611944878723646
-1.5183520979610023,2.5239723395559706,-3.876221933408081,6.165668449317915
-1.8700172074212107,-3.326015395065676,-1.8485859070605135,-1.6586490864393966
-4.448838651822172,-2.443480896298079,-14.111908980969268,-3.12938818064792
-1.839863047049535,-2.4616682968737638,-3.7382155769882583,-4.739195167127693
3.7951347010250576,-2.5491674296409794,6.109595060579537,0.6117625816226219
1.779385517468226,-4.3853310895555735,3.3873486780768958,-8.966305500811234
-5.150854954419824,-2.663962794752024,-15.006420283479509,-6.596965168577526
3.650511686531448,-2.7916360029710265,8.909241834139655,-4.7417907919728295
2.3148257547346165,0.12192316148439034,5.236637506562621,1.86925443178685
4.032215303198114,5.2653380596618815,5.2328701979217715,6.666189518095965
1.8654941812192645,0.28748551843952447,2.625408238338943,0.7548136347683666
-9.55220206542636,2.5843399714371564,-15.313480518877245,3.058423557266965
-5.855409216984671,5.504533800958132,-9.20246949715792,5.018545773843335
-0.30997165945881183,7.258916822411543,-0.6642728594715339,6.694597098023526
4.463347034348069,1.6751003640380622,12.566752603352912,0.965398724923376
1.9553066884654915,-0.41297364214207,1.1134934657657092,-3.9785369520580143
4.910248342245921,-0.7470540925269065,6.249551578836654,-1.0835885927638491
-0.9909205235392268,-1.6034499570236667,-5.887254178726099,0.4375237580009014
-3.2864563766318335,-5.175234036842296,-3.758810889291448,-4.315543852876262
-1.2619427595137092,-1.9744244953106855,1.227503841689004,0.5982401738559936
1.0160576152814709,-4.272760579031705,5.054554127766665,-6.686617130808846
-2.5295269796968176,-2.8712936478543813,-4.499132040509153,-2.445568878404588
0.6629204619700921,-0.2266653833104939,3.391268798563742,0.943818016316921
2.43704526589717,-2.689836149327391,4.116483997356112,-2.0975610971050807
4.790850146083328,-0.0275814589684589,7.105907226415766,1.69467620123122
3.5374227801007567,0.4208386519106202,6.385429874836789,0.4854518868428902
0.45607627176837806,3.4449046527721836,-0.6382002181752173,8.030811348941102
1.9302938665981568,1.675220444921141,4.037781333226664,6.100843554299835
2.130848906403356,2.65367741333871,3.2520427101494747,1.9235165364556868
-3.532961621083647,2.515448044232312,-11.359942632407062,-1.5840932825132472
-3.8896403785153733,-1.0809015210754624,-8.371007608588075,-4.4032192942504595
-1.6309495551389348,0.8724917468190315,-3.0951153150881106,1.1000811495225236
-4.498071559692973,2.849877507818724,-9.56806976128512,2.4661930698688157
-1.9844139353298307,-2.8780500906349618,2.869675524135921,-6.136514591262732
0.6573699098147132,-1.4872082997329228,2.9757827103588577,-2.0945674278446105
-0.4811131604184583,3.0656501521579482,-1.8489777536683247,2.6324629523440497
-3.3054582356057183,2.067379358315707,-3.459117222471777,1.6189764375046245
-0.5286822777369823,-1.6323175985777283,-3.780371157897833,-1.5571815788656587
-0.7105849123205127,-0.2936636769461591,-4.596103642994377,-3.1255031376957456
1.081859753574484,-3.323972892819405,-2.1760373628266954,-5.7313624289885965
2.516213032048622,-3.0770113583567826,8.775246953335952,-1.6854814510738025
-0.2572583018855211,1.805352726800263,1.2618771305772127,3.360754519219233
3.2240443127888145,3.0832825103105495,8.040978655533992,2.009556341196681
1.1269777605887692,-3.5885547912784173,-3.468854617938854,-5.0875295138609715
-0.047422113653620666,-2.291171724923343,-3.386713688177071,0.4420677022121899
-0.9262308302489215,1.5281059336052616,1.1951910330291828,3.4344115098827253
1.8579952290247903,2.0830321659143114,6.097180695039346,4.2050070998853375
2.039509805930798,-3.98503879030309,5.232698132325302,-4.2564816269036205
-1.716608238741763,0.0808584909132483,-1.206211208622178,-0.7334394246451974
-0.8229748702770685,1.9765508064621469,-0.8474873839171642,2.0418731378061086
-2.7268184509161064,-1.9156686655082862,-3.693745234321284,-1.0622035477828884
0.34169402877698496,1.3106773924083388,4.428704124142691,6.34876018239886
2.387789575286103,8.741218991170552,5.597089362619278,12.03162923827538
